lpn_number,delivery_number,delivery_detail_id,serial_number,asset_tag,requested_by_user_id,creation_date,,Process_Area,Root_Cause_Tag,Context_Summary,SLA_Flag
LPN-0000158,DEL-000213,700045,SNCZ2BTMDG,AST-9PGOL8,HXKEZB,2025-07-06,0.0,Outbound Logistics,,SERIAL SNCZ2BTMDG in LPN LPN-0000158 (delivery DEL-000213) Created: 2025-07-06. Asset tag present.,
LPN-0000241,DEL-000206,700046,SNPHG74T4L,AST-RF2CKP,9FKHPT,2025-10-16,0.0,Outbound Logistics,,SERIAL SNPHG74T4L in LPN LPN-0000241 (delivery DEL-000206) Created: 2025-10-16. Asset tag present.,
LPN-0000241,DEL-000206,700046,SND3W5BYH8,AST-DFHYO7,9FKHPT,2025-10-16,0.0,Outbound Logistics,,SERIAL SND3W5BYH8 in LPN LPN-0000241 (delivery DEL-000206) Created: 2025-10-16. Asset tag present.,
LPN-0000241,DEL-000206,700046,SNT0VZHVRC,AST-2Q71IW,9FKHPT,2025-10-16,0.0,Outbound Logistics,,SERIAL SNT0VZHVRC in LPN LPN-0000241 (delivery DEL-000206) Created: 2025-10-16. Asset tag present.,
LPN-0000241,DEL-000206,700046,SN3UJCAGX1,AST-UX5VD0,9FKHPT,2025-10-16,0.0,Outbound Logistics,,SERIAL SN3UJCAGX1 in LPN LPN-0000241 (delivery DEL-000206) Created: 2025-10-16. Asset tag present.,
LPN-0000241,DEL-000206,700046,SNJJNX16NK,AST-8ZU2K8,9FKHPT,2025-10-16,0.0,Outbound Logistics,,SERIAL SNJJNX16NK in LPN LPN-0000241 (delivery DEL-000206) Created: 2025-10-16. Asset tag present.,
LPN-0000197,DEL-000054,700047,SN89NQKOET,AST-RP8WAO,JRN9R7,2025-10-12,0.0,Outbound Logistics,,SERIAL SN89NQKOET in LPN LPN-0000197 (delivery DEL-000054) Created: 2025-10-12. Asset tag present.,
LPN-0000197,DEL-000054,700047,SN7LZ8KPXQ,AST-8VY6IO,JRN9R7,2025-10-12,0.0,Outbound Logistics,,SERIAL SN7LZ8KPXQ in LPN LPN-0000197 (delivery DEL-000054) Created: 2025-10-12. Asset tag present.,
LPN-0000197,DEL-000054,700047,SNAJ8N4ONU,AST-P7SBUL,JRN9R7,2025-10-12,0.0,Outbound Logistics,,SERIAL SNAJ8N4ONU in LPN LPN-0000197 (delivery DEL-000054) Created: 2025-10-12. Asset tag present.,
LPN-0000197,DEL-000054,700047,SNN3Z4X8ZR,AST-D3P7N7,JRN9R7,2025-10-12,0.0,Outbound Logistics,,SERIAL SNN3Z4X8ZR in LPN LPN-0000197 (delivery DEL-000054) Created: 2025-10-12. Asset tag present.,
LPN-0000197,DEL-000054,700047,SNXVZ2OJZP,AST-4YJG2A,JRN9R7,2025-10-12,0.0,Outbound Logistics,,SERIAL SNXVZ2OJZP in LPN LPN-0000197 (delivery DEL-000054) Created: 2025-10-12. Asset tag present.,
LPN-0000219,DEL-000123,700048,SNAK49Z1RZ,AST-BVN4JX,HTDGUT,2025-09-25,0.0,Outbound Logistics,,SERIAL SNAK49Z1RZ in LPN LPN-0000219 (delivery DEL-000123) Created: 2025-09-25. Asset tag present.,
LPN-0000219,DEL-000123,700048,SNXOXAET5T,AST-OS6QTW,HTDGUT,2025-09-25,0.0,Outbound Logistics,,SERIAL SNXOXAET5T in LPN LPN-0000219 (delivery DEL-000123) Created: 2025-09-25. Asset tag present.,
LPN-0000219,DEL-000123,700048,SNAE8OI6CP,AST-GNUZJJ,HTDGUT,2025-09-25,0.0,Outbound Logistics,,SERIAL SNAE8OI6CP in LPN LPN-0000219 (delivery DEL-000123) Created: 2025-09-25. Asset tag present.,
LPN-0000219,DEL-000123,700048,SNYEX7FA94,AST-1DPKWH,HTDGUT,2025-09-25,0.0,Outbound Logistics,,SERIAL SNYEX7FA94 in LPN LPN-0000219 (delivery DEL-000123) Created: 2025-09-25. Asset tag present.,
LPN-0000219,DEL-000123,700048,SNVSA9SHPS,AST-7XTJL0,HTDGUT,2025-09-25,0.0,Outbound Logistics,,SERIAL SNVSA9SHPS in LPN LPN-0000219 (delivery DEL-000123) Created: 2025-09-25. Asset tag present.,
LPN-0000222,DEL-000116,700049,SNPS5FAMBQ,AST-AC8T40,Z5P1K9,2025-10-11,0.0,Outbound Logistics,,SERIAL SNPS5FAMBQ in LPN LPN-0000222 (delivery DEL-000116) Created: 2025-10-11. Asset tag present.,
LPN-0000222,DEL-000116,700049,SNABKL694Y,AST-ILU9OL,Z5P1K9,2025-10-11,0.0,Outbound Logistics,,SERIAL SNABKL694Y in LPN LPN-0000222 (delivery DEL-000116) Created: 2025-10-11. Asset tag present.,
LPN-0000222,DEL-000116,700049,SNLYTOLAGN,AST-LBZX0B,Z5P1K9,2025-10-11,0.0,Outbound Logistics,,SERIAL SNLYTOLAGN in LPN LPN-0000222 (delivery DEL-000116) Created: 2025-10-11. Asset tag present.,
LPN-0000222,DEL-000116,700049,SNXPVNIHDK,AST-2835WL,Z5P1K9,2025-10-11,0.0,Outbound Logistics,,SERIAL SNXPVNIHDK in LPN LPN-0000222 (delivery DEL-000116) Created: 2025-10-11. Asset tag present.,
LPN-0000222,DEL-000116,700049,SNKYMPWSEK,AST-BA8B7T,Z5P1K9,2025-10-11,0.0,Outbound Logistics,,SERIAL SNKYMPWSEK in LPN LPN-0000222 (delivery DEL-000116) Created: 2025-10-11. Asset tag present.,
LPN-0000122,DEL-000015,700050,SNSO2O0A9F,AST-J16TFR,41SKLL,2025-10-16,0.0,Outbound Logistics,,SERIAL SNSO2O0A9F in LPN LPN-0000122 (delivery DEL-000015) Created: 2025-10-16. Asset tag present.,
LPN-0000122,DEL-000015,700050,SN19ZTVBES,AST-V4808P,41SKLL,2025-10-16,0.0,Outbound Logistics,,SERIAL SN19ZTVBES in LPN LPN-0000122 (delivery DEL-000015) Created: 2025-10-16. Asset tag present.,
LPN-0000122,DEL-000015,700050,SN67HXGWQR,AST-Q18BF0,41SKLL,2025-10-16,0.0,Outbound Logistics,,SERIAL SN67HXGWQR in LPN LPN-0000122 (delivery DEL-000015) Created: 2025-10-16. Asset tag present.,
LPN-0000122,DEL-000015,700050,SNY4NSXH4U,AST-DBIAG1,41SKLL,2025-10-16,0.0,Outbound Logistics,,SERIAL SNY4NSXH4U in LPN LPN-0000122 (delivery DEL-000015) Created: 2025-10-16. Asset tag present.,
LPN-0000122,DEL-000015,700050,SNRGTY8CN6,AST-UIUVK3,41SKLL,2025-10-16,0.0,Outbound Logistics,,SERIAL SNRGTY8CN6 in LPN LPN-0000122 (delivery DEL-000015) Created: 2025-10-16. Asset tag present.,
LPN-0000083,DEL-000010,700051,SNVEQMO56C,AST-OEVF6G,QX5IUE,2025-10-05,0.0,Outbound Logistics,,SERIAL SNVEQMO56C in LPN LPN-0000083 (delivery DEL-000010) Created: 2025-10-05. Asset tag present.,
LPN-0000083,DEL-000010,700051,SNGKZEJ1CX,AST-DQ7YQZ,QX5IUE,2025-10-05,0.0,Outbound Logistics,,SERIAL SNGKZEJ1CX in LPN LPN-0000083 (delivery DEL-000010) Created: 2025-10-05. Asset tag present.,
LPN-0000070,DEL-000025,700052,SN3Q08LAYD,AST-6A9HHJ,H48S07,2025-09-06,0.0,Outbound Logistics,,SERIAL SN3Q08LAYD in LPN LPN-0000070 (delivery DEL-000025) Created: 2025-09-06. Asset tag present.,
LPN-0000070,DEL-000025,700052,SN607KXXBN,AST-STH129,H48S07,2025-09-06,0.0,Outbound Logistics,,SERIAL SN607KXXBN in LPN LPN-0000070 (delivery DEL-000025) Created: 2025-09-06. Asset tag present.,
LPN-0000070,DEL-000025,700052,SNOXO1H3MH,AST-VX4XVF,H48S07,2025-09-06,0.0,Outbound Logistics,,SERIAL SNOXO1H3MH in LPN LPN-0000070 (delivery DEL-000025) Created: 2025-09-06. Asset tag present.,
LPN-0000070,DEL-000025,700052,SNJK8632H6,AST-2QCSOQ,H48S07,2025-09-06,0.0,Outbound Logistics,,SERIAL SNJK8632H6 in LPN LPN-0000070 (delivery DEL-000025) Created: 2025-09-06. Asset tag present.,
LPN-0000214,DEL-000179,700053,SNACD1C41H,AST-S31JMA,9BZZ99,2025-09-25,0.0,Outbound Logistics,,SERIAL SNACD1C41H in LPN LPN-0000214 (delivery DEL-000179) Created: 2025-09-25. Asset tag present.,
LPN-0000214,DEL-000179,700053,SN4Z67FJVN,AST-X5EM2J,9BZZ99,2025-09-25,0.0,Outbound Logistics,,SERIAL SN4Z67FJVN in LPN LPN-0000214 (delivery DEL-000179) Created: 2025-09-25. Asset tag present.,
LPN-0000214,DEL-000179,700053,SNEQSELE40,AST-5EAQSO,9BZZ99,2025-09-25,0.0,Outbound Logistics,,SERIAL SNEQSELE40 in LPN LPN-0000214 (delivery DEL-000179) Created: 2025-09-25. Asset tag present.,
LPN-0000214,DEL-000179,700053,SNXPODBUMZ,AST-UNKJBS,9BZZ99,2025-09-25,0.0,Outbound Logistics,,SERIAL SNXPODBUMZ in LPN LPN-0000214 (delivery DEL-000179) Created: 2025-09-25. Asset tag present.,
LPN-0000123,DEL-000001,700054,SN6HFWR07I,AST-9AN944,4PXCI5,2025-09-26,0.0,Outbound Logistics,,SERIAL SN6HFWR07I in LPN LPN-0000123 (delivery DEL-000001) Created: 2025-09-26. Asset tag present.,
LPN-0000044,DEL-000152,700055,SNSHFC4X2G,AST-B5RZ4L,WCEUVK,2025-10-15,0.0,Outbound Logistics,,SERIAL SNSHFC4X2G in LPN LPN-0000044 (delivery DEL-000152) Created: 2025-10-15. Asset tag present.,
LPN-0000044,DEL-000152,700055,SNFYY6M58O,AST-QQ2QCK,WCEUVK,2025-10-15,0.0,Outbound Logistics,,SERIAL SNFYY6M58O in LPN LPN-0000044 (delivery DEL-000152) Created: 2025-10-15. Asset tag present.,
LPN-0000088,DEL-000170,700056,SNGIM3BXM2,AST-CWDFLG,FG9OIJ,2025-10-13,0.0,Outbound Logistics,,SERIAL SNGIM3BXM2 in LPN LPN-0000088 (delivery DEL-000170) Created: 2025-10-13. Asset tag present.,
LPN-0000088,DEL-000170,700056,SNNGYWJMIT,AST-5C4MP7,FG9OIJ,2025-10-13,0.0,Outbound Logistics,,SERIAL SNNGYWJMIT in LPN LPN-0000088 (delivery DEL-000170) Created: 2025-10-13. Asset tag present.,
LPN-0000088,DEL-000170,700056,SNK5VLT7CP,AST-GQLFZE,FG9OIJ,2025-10-13,0.0,Outbound Logistics,,SERIAL SNK5VLT7CP in LPN LPN-0000088 (delivery DEL-000170) Created: 2025-10-13. Asset tag present.,
LPN-0000088,DEL-000170,700056,SNCD8I9SD0,AST-KM2N5X,FG9OIJ,2025-10-13,0.0,Outbound Logistics,,SERIAL SNCD8I9SD0 in LPN LPN-0000088 (delivery DEL-000170) Created: 2025-10-13. Asset tag present.,
LPN-0000088,DEL-000170,700056,SNH83P31FE,AST-OCT104,FG9OIJ,2025-10-13,0.0,Outbound Logistics,,SERIAL SNH83P31FE in LPN LPN-0000088 (delivery DEL-000170) Created: 2025-10-13. Asset tag present.,
LPN-0000091,DEL-000098,700057,SNEKZ6IXJA,AST-IB58I6,6KMZBI,2025-10-18,0.0,Outbound Logistics,,SERIAL SNEKZ6IXJA in LPN LPN-0000091 (delivery DEL-000098) Created: 2025-10-18. Asset tag present.,
LPN-0000091,DEL-000098,700057,SNQOY88H5Y,AST-8WO9BU,6KMZBI,2025-10-18,0.0,Outbound Logistics,,SERIAL SNQOY88H5Y in LPN LPN-0000091 (delivery DEL-000098) Created: 2025-10-18. Asset tag present.,
LPN-0000091,DEL-000098,700057,SNTAP4IL3Q,AST-7ZSYCP,6KMZBI,2025-10-18,0.0,Outbound Logistics,,SERIAL SNTAP4IL3Q in LPN LPN-0000091 (delivery DEL-000098) Created: 2025-10-18. Asset tag present.,
LPN-0000087,DEL-000035,700058,SNQPOLES68,AST-DUA75A,2O539Y,2025-09-30,0.0,Outbound Logistics,,SERIAL SNQPOLES68 in LPN LPN-0000087 (delivery DEL-000035) Created: 2025-09-30. Asset tag present.,
LPN-0000087,DEL-000035,700058,SNIAP91DCE,AST-2CCXI5,2O539Y,2025-09-30,0.0,Outbound Logistics,,SERIAL SNIAP91DCE in LPN LPN-0000087 (delivery DEL-000035) Created: 2025-09-30. Asset tag present.,
LPN-0000080,DEL-000023,700059,SNJVM65LX4,AST-Y3OEMT,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SNJVM65LX4 in LPN LPN-0000080 (delivery DEL-000023) Created: 2025-09-14. Asset tag present.,
LPN-0000080,DEL-000023,700059,SN8R4U2XZ8,AST-RO6ZWQ,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SN8R4U2XZ8 in LPN LPN-0000080 (delivery DEL-000023) Created: 2025-09-14. Asset tag present.,
LPN-0000080,DEL-000023,700059,SNASLAGVU1,AST-WJFNOD,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SNASLAGVU1 in LPN LPN-0000080 (delivery DEL-000023) Created: 2025-09-14. Asset tag present.,
LPN-0000234,DEL-000123,700060,SNAY76ON5R,AST-S31P2Q,QQI8PV,2025-09-27,0.0,Outbound Logistics,,SERIAL SNAY76ON5R in LPN LPN-0000234 (delivery DEL-000123) Created: 2025-09-27. Asset tag present.,
LPN-0000160,DEL-000200,700061,SNZ2XU7A0D,AST-JUTF5M,KSJU00,2025-09-10,0.0,Outbound Logistics,,SERIAL SNZ2XU7A0D in LPN LPN-0000160 (delivery DEL-000200) Created: 2025-09-10. Asset tag present.,
LPN-0000188,DEL-000049,700062,SNOW3O5HSN,AST-21FD5E,D3VD9I,2025-08-26,0.0,Outbound Logistics,,SERIAL SNOW3O5HSN in LPN LPN-0000188 (delivery DEL-000049) Created: 2025-08-26. Asset tag present.,
LPN-0000188,DEL-000049,700062,SN1H1ALIVB,AST-5MSHGO,D3VD9I,2025-08-26,0.0,Outbound Logistics,,SERIAL SN1H1ALIVB in LPN LPN-0000188 (delivery DEL-000049) Created: 2025-08-26. Asset tag present.,
LPN-0000188,DEL-000049,700062,SN2S90IZYJ,AST-HCKQGC,D3VD9I,2025-08-26,0.0,Outbound Logistics,,SERIAL SN2S90IZYJ in LPN LPN-0000188 (delivery DEL-000049) Created: 2025-08-26. Asset tag present.,
LPN-0000188,DEL-000049,700062,SNQHB58IC3,AST-02SNGL,D3VD9I,2025-08-26,0.0,Outbound Logistics,,SERIAL SNQHB58IC3 in LPN LPN-0000188 (delivery DEL-000049) Created: 2025-08-26. Asset tag present.,
LPN-0000188,DEL-000049,700062,SN7V9VDX8G,AST-EJHIZ3,D3VD9I,2025-08-26,0.0,Outbound Logistics,,SERIAL SN7V9VDX8G in LPN LPN-0000188 (delivery DEL-000049) Created: 2025-08-26. Asset tag present.,
LPN-0000207,DEL-000079,700063,SN7L3PHHIH,AST-HF7GPU,TNWR58,2025-09-19,0.0,Outbound Logistics,,SERIAL SN7L3PHHIH in LPN LPN-0000207 (delivery DEL-000079) Created: 2025-09-19. Asset tag present.,
LPN-0000057,DEL-000014,700064,SN3CSMX84E,AST-KNLPCU,9RQ94A,2025-09-11,0.0,Outbound Logistics,,SERIAL SN3CSMX84E in LPN LPN-0000057 (delivery DEL-000014) Created: 2025-09-11. Asset tag present.,
LPN-0000057,DEL-000014,700064,SNY1NZBX60,AST-SKFN87,9RQ94A,2025-09-11,0.0,Outbound Logistics,,SERIAL SNY1NZBX60 in LPN LPN-0000057 (delivery DEL-000014) Created: 2025-09-11. Asset tag present.,
LPN-0000057,DEL-000014,700064,SNXVRKYRR4,AST-W2QOJA,9RQ94A,2025-09-11,0.0,Outbound Logistics,,SERIAL SNXVRKYRR4 in LPN LPN-0000057 (delivery DEL-000014) Created: 2025-09-11. Asset tag present.,
LPN-0000015,DEL-000004,700065,SNI6I4GOSE,AST-ICHH4B,QVUQU3,2025-10-06,0.0,Outbound Logistics,,SERIAL SNI6I4GOSE in LPN LPN-0000015 (delivery DEL-000004) Created: 2025-10-06. Asset tag present.,
LPN-0000015,DEL-000004,700065,SNIM7FH8HI,AST-XGGNA4,QVUQU3,2025-10-06,0.0,Outbound Logistics,,SERIAL SNIM7FH8HI in LPN LPN-0000015 (delivery DEL-000004) Created: 2025-10-06. Asset tag present.,
LPN-0000015,DEL-000004,700065,SNCGGS6ZDP,AST-834LH5,QVUQU3,2025-10-06,0.0,Outbound Logistics,,SERIAL SNCGGS6ZDP in LPN LPN-0000015 (delivery DEL-000004) Created: 2025-10-06. Asset tag present.,
LPN-0000202,DEL-000034,700066,SNY2ETC3HS,AST-YAE2Y0,BUV1C5,2025-10-05,0.0,Outbound Logistics,,SERIAL SNY2ETC3HS in LPN LPN-0000202 (delivery DEL-000034) Created: 2025-10-05. Asset tag present.,
LPN-0000202,DEL-000034,700066,SNHVVJT513,AST-7CI1Z1,BUV1C5,2025-10-05,0.0,Outbound Logistics,,SERIAL SNHVVJT513 in LPN LPN-0000202 (delivery DEL-000034) Created: 2025-10-05. Asset tag present.,
LPN-0000202,DEL-000034,700066,SN39HWVRD7,AST-62HY8U,BUV1C5,2025-10-05,0.0,Outbound Logistics,,SERIAL SN39HWVRD7 in LPN LPN-0000202 (delivery DEL-000034) Created: 2025-10-05. Asset tag present.,
LPN-0000202,DEL-000034,700066,SNSI517386,AST-5O1HU4,BUV1C5,2025-10-05,0.0,Outbound Logistics,,SERIAL SNSI517386 in LPN LPN-0000202 (delivery DEL-000034) Created: 2025-10-05. Asset tag present.,
LPN-0000202,DEL-000034,700066,SNILWPKSME,AST-08SZV1,BUV1C5,2025-10-05,0.0,Outbound Logistics,,SERIAL SNILWPKSME in LPN LPN-0000202 (delivery DEL-000034) Created: 2025-10-05. Asset tag present.,
LPN-0000192,DEL-000020,700067,SNKPKHEMR5,AST-62H4TP,6TL4KT,2025-07-31,0.0,Outbound Logistics,,SERIAL SNKPKHEMR5 in LPN LPN-0000192 (delivery DEL-000020) Created: 2025-07-31. Asset tag present.,
LPN-0000192,DEL-000020,700067,SNPR2QLAVV,AST-4NPYX5,6TL4KT,2025-07-31,0.0,Outbound Logistics,,SERIAL SNPR2QLAVV in LPN LPN-0000192 (delivery DEL-000020) Created: 2025-07-31. Asset tag present.,
LPN-0000192,DEL-000020,700067,SNMRRT60WD,AST-U48TG2,6TL4KT,2025-07-31,0.0,Outbound Logistics,,SERIAL SNMRRT60WD in LPN LPN-0000192 (delivery DEL-000020) Created: 2025-07-31. Asset tag present.,
LPN-0000048,DEL-000178,700068,SNM64GE4TB,AST-VGB2U3,V4YXIU,2025-08-17,0.0,Outbound Logistics,,SERIAL SNM64GE4TB in LPN LPN-0000048 (delivery DEL-000178) Created: 2025-08-17. Asset tag present.,
LPN-0000048,DEL-000178,700068,SNF0QQ9MPX,AST-EF5HWY,V4YXIU,2025-08-17,0.0,Outbound Logistics,,SERIAL SNF0QQ9MPX in LPN LPN-0000048 (delivery DEL-000178) Created: 2025-08-17. Asset tag present.,
LPN-0000048,DEL-000178,700068,SNGJLQ7S9D,AST-5MIFDU,V4YXIU,2025-08-17,0.0,Outbound Logistics,,SERIAL SNGJLQ7S9D in LPN LPN-0000048 (delivery DEL-000178) Created: 2025-08-17. Asset tag present.,
LPN-0000063,DEL-000183,700069,SNEGWA8I03,AST-HHY44W,CHEP8B,2025-10-18,0.0,Outbound Logistics,,SERIAL SNEGWA8I03 in LPN LPN-0000063 (delivery DEL-000183) Created: 2025-10-18. Asset tag present.,
LPN-0000063,DEL-000183,700069,SNI572XS6H,AST-UEYI6U,CHEP8B,2025-10-18,0.0,Outbound Logistics,,SERIAL SNI572XS6H in LPN LPN-0000063 (delivery DEL-000183) Created: 2025-10-18. Asset tag present.,
LPN-0000164,DEL-000193,700070,SNNY3OAOI2,AST-L67LBP,7R4OFJ,2025-08-24,0.0,Outbound Logistics,,SERIAL SNNY3OAOI2 in LPN LPN-0000164 (delivery DEL-000193) Created: 2025-08-24. Asset tag present.,
LPN-0000164,DEL-000193,700070,SNH7LZMAFC,AST-94BR7P,7R4OFJ,2025-08-24,0.0,Outbound Logistics,,SERIAL SNH7LZMAFC in LPN LPN-0000164 (delivery DEL-000193) Created: 2025-08-24. Asset tag present.,
LPN-0000161,DEL-000047,700071,SNDHSTEFBD,AST-42PBA7,D261FF,2025-10-07,0.0,Outbound Logistics,,SERIAL SNDHSTEFBD in LPN LPN-0000161 (delivery DEL-000047) Created: 2025-10-07. Asset tag present.,
LPN-0000115,DEL-000199,700072,SNQDNSP4MT,AST-55RNDX,E3K4HW,2025-10-18,0.0,Outbound Logistics,,SERIAL SNQDNSP4MT in LPN LPN-0000115 (delivery DEL-000199) Created: 2025-10-18. Asset tag present.,
LPN-0000115,DEL-000199,700072,SNLQG303X3,AST-VBRCP1,E3K4HW,2025-10-18,0.0,Outbound Logistics,,SERIAL SNLQG303X3 in LPN LPN-0000115 (delivery DEL-000199) Created: 2025-10-18. Asset tag present.,
LPN-0000188,DEL-000160,700073,SNVX1HIYPE,AST-NL80RU,D3VD9I,2025-09-08,0.0,Outbound Logistics,,SERIAL SNVX1HIYPE in LPN LPN-0000188 (delivery DEL-000160) Created: 2025-09-08. Asset tag present.,
LPN-0000083,DEL-000097,700074,SN44ZN7ROM,AST-4UDY3X,QX5IUE,2025-09-11,0.0,Outbound Logistics,,SERIAL SN44ZN7ROM in LPN LPN-0000083 (delivery DEL-000097) Created: 2025-09-11. Asset tag present.,
LPN-0000083,DEL-000097,700074,SNC9Z2V8RG,AST-8Y8NIU,QX5IUE,2025-09-11,0.0,Outbound Logistics,,SERIAL SNC9Z2V8RG in LPN LPN-0000083 (delivery DEL-000097) Created: 2025-09-11. Asset tag present.,
LPN-0000083,DEL-000097,700074,SNGX3A3YF3,AST-AZSUW7,QX5IUE,2025-09-11,0.0,Outbound Logistics,,SERIAL SNGX3A3YF3 in LPN LPN-0000083 (delivery DEL-000097) Created: 2025-09-11. Asset tag present.,
LPN-0000224,DEL-000043,700075,SNZHUVSGV1,AST-BE629G,3UIXUV,2025-09-13,0.0,Outbound Logistics,,SERIAL SNZHUVSGV1 in LPN LPN-0000224 (delivery DEL-000043) Created: 2025-09-13. Asset tag present.,
LPN-0000224,DEL-000043,700075,SNKPA18GRO,AST-BVCVSV,3UIXUV,2025-09-13,0.0,Outbound Logistics,,SERIAL SNKPA18GRO in LPN LPN-0000224 (delivery DEL-000043) Created: 2025-09-13. Asset tag present.,
LPN-0000224,DEL-000043,700075,SNGNFOJB0G,AST-G0ORIV,3UIXUV,2025-09-13,0.0,Outbound Logistics,,SERIAL SNGNFOJB0G in LPN LPN-0000224 (delivery DEL-000043) Created: 2025-09-13. Asset tag present.,
LPN-0000192,DEL-000038,700076,SN99PWGMXP,AST-BT3UXP,6TL4KT,2025-09-16,0.0,Outbound Logistics,,SERIAL SN99PWGMXP in LPN LPN-0000192 (delivery DEL-000038) Created: 2025-09-16. Asset tag present.,
LPN-0000232,DEL-000157,700077,SNMR310W35,AST-WFE9QU,6CBEQO,2025-08-31,0.0,Outbound Logistics,,SERIAL SNMR310W35 in LPN LPN-0000232 (delivery DEL-000157) Created: 2025-08-31. Asset tag present.,
LPN-0000232,DEL-000157,700077,SNPQ0ALMZB,AST-G0RH35,6CBEQO,2025-08-31,0.0,Outbound Logistics,,SERIAL SNPQ0ALMZB in LPN LPN-0000232 (delivery DEL-000157) Created: 2025-08-31. Asset tag present.,
LPN-0000232,DEL-000157,700077,SN5PTSCEQT,AST-SD1R13,6CBEQO,2025-08-31,0.0,Outbound Logistics,,SERIAL SN5PTSCEQT in LPN LPN-0000232 (delivery DEL-000157) Created: 2025-08-31. Asset tag present.,
LPN-0000232,DEL-000157,700077,SNLQDACC39,AST-5E2KIE,6CBEQO,2025-08-31,0.0,Outbound Logistics,,SERIAL SNLQDACC39 in LPN LPN-0000232 (delivery DEL-000157) Created: 2025-08-31. Asset tag present.,
LPN-0000232,DEL-000157,700077,SNEDI5OMV9,AST-F46VCW,6CBEQO,2025-08-31,0.0,Outbound Logistics,,SERIAL SNEDI5OMV9 in LPN LPN-0000232 (delivery DEL-000157) Created: 2025-08-31. Asset tag present.,
LPN-0000181,DEL-000066,700078,SNTIF6Z4S3,AST-G80YU6,89TMU9,2025-09-05,0.0,Outbound Logistics,,SERIAL SNTIF6Z4S3 in LPN LPN-0000181 (delivery DEL-000066) Created: 2025-09-05. Asset tag present.,
LPN-0000181,DEL-000066,700078,SNOLZSB936,AST-Y45O7G,89TMU9,2025-09-05,0.0,Outbound Logistics,,SERIAL SNOLZSB936 in LPN LPN-0000181 (delivery DEL-000066) Created: 2025-09-05. Asset tag present.,
LPN-0000181,DEL-000066,700078,SN4QD5OR14,AST-Y459PN,89TMU9,2025-09-05,0.0,Outbound Logistics,,SERIAL SN4QD5OR14 in LPN LPN-0000181 (delivery DEL-000066) Created: 2025-09-05. Asset tag present.,
LPN-0000181,DEL-000066,700078,SNRC3HG0R9,AST-6XFWK2,89TMU9,2025-09-05,0.0,Outbound Logistics,,SERIAL SNRC3HG0R9 in LPN LPN-0000181 (delivery DEL-000066) Created: 2025-09-05. Asset tag present.,
LPN-0000175,DEL-000096,700079,SN8GXURYLD,AST-QIPXBK,YXYOS3,2025-09-29,0.0,Outbound Logistics,,SERIAL SN8GXURYLD in LPN LPN-0000175 (delivery DEL-000096) Created: 2025-09-29. Asset tag present.,
LPN-0000175,DEL-000096,700079,SNI0GSTKVC,AST-ZFEVNM,YXYOS3,2025-09-29,0.0,Outbound Logistics,,SERIAL SNI0GSTKVC in LPN LPN-0000175 (delivery DEL-000096) Created: 2025-09-29. Asset tag present.,
LPN-0000175,DEL-000096,700079,SNTELYOYWW,AST-TMFJQB,YXYOS3,2025-09-29,0.0,Outbound Logistics,,SERIAL SNTELYOYWW in LPN LPN-0000175 (delivery DEL-000096) Created: 2025-09-29. Asset tag present.,
LPN-0000175,DEL-000096,700079,SNX02218T1,AST-6HO8LK,YXYOS3,2025-09-29,0.0,Outbound Logistics,,SERIAL SNX02218T1 in LPN LPN-0000175 (delivery DEL-000096) Created: 2025-09-29. Asset tag present.,
LPN-0000044,DEL-000171,700080,SNZUVT84GF,AST-1K3CQ4,WCEUVK,2025-10-15,0.0,Outbound Logistics,,SERIAL SNZUVT84GF in LPN LPN-0000044 (delivery DEL-000171) Created: 2025-10-15. Asset tag present.,
LPN-0000044,DEL-000171,700080,SN68Q5X8RF,AST-SVIDGU,WCEUVK,2025-10-15,0.0,Outbound Logistics,,SERIAL SN68Q5X8RF in LPN LPN-0000044 (delivery DEL-000171) Created: 2025-10-15. Asset tag present.,
LPN-0000104,DEL-000164,700081,SNKOZCKRZI,AST-Q65R82,0Y062Z,2025-09-07,0.0,Outbound Logistics,,SERIAL SNKOZCKRZI in LPN LPN-0000104 (delivery DEL-000164) Created: 2025-09-07. Asset tag present.,
LPN-0000104,DEL-000164,700081,SN5V6R4LJN,AST-PE8HJW,0Y062Z,2025-09-07,0.0,Outbound Logistics,,SERIAL SN5V6R4LJN in LPN LPN-0000104 (delivery DEL-000164) Created: 2025-09-07. Asset tag present.,
LPN-0000104,DEL-000164,700081,SNLL52LYGW,AST-2NA0ZK,0Y062Z,2025-09-07,0.0,Outbound Logistics,,SERIAL SNLL52LYGW in LPN LPN-0000104 (delivery DEL-000164) Created: 2025-09-07. Asset tag present.,
LPN-0000104,DEL-000164,700081,SNKYAJJPZ7,AST-WPMWY5,0Y062Z,2025-09-07,0.0,Outbound Logistics,,SERIAL SNKYAJJPZ7 in LPN LPN-0000104 (delivery DEL-000164) Created: 2025-09-07. Asset tag present.,
LPN-0000246,DEL-000059,700082,SNY58442RF,AST-Z7PCUV,F86FSY,2025-10-11,0.0,Outbound Logistics,,SERIAL SNY58442RF in LPN LPN-0000246 (delivery DEL-000059) Created: 2025-10-11. Asset tag present.,
